609	613	551	328	814	766	397	715	582	763	112	
610	382	941	341	641	890	296	38	250	977	355	
611	139	251	235	983	960	817	640	542	649	846	
612	686	288	870	986	934	499	152	244	66	908	
613	810	160	528	233	561	635	68	851	299	293	
614	480	117	732	291	202	607	25	234	141	842	
615	76	208	968	43	307	385	734	401	698	116	
616	334	722	433	701	414	1	394	738	153	866	
617	404	391	657	192	573	857	169	922	958	507	
618	87	320	455	959	434	224	598	190	71	518	
619	49	818	325	121	67	963	686	995	210	626	
620	848	386	838	505	803	151	184	636	856	469	
621	492	813	469	568	942	718	997	882	839	180	
622	241	823	395	61	10	139	721	206	267	543	
623	205	823	712	652	437	178	67	862	147	876	
624	63	82	287	677	765	528	552	170	192	578	
625	252	112	947	861	591	438	56	344	93	585	
626	963	225	516	884	1000	165	734	724	42	862	
627	209	272	904	66	986	26	839	658	126	609	
628	46	164	104	3	948	728	126	9	199	885	
629	848	64	954	984	526	924	129	748	78	692	
630	624	399	722	353	418	842	218	658	26	214	
631	622	703	614	494	225	113	595	40	723	79	
632	489	375	996	135	95	369	752	664	739	329	
633	809	494	608	764	357	627	585	839	114	517	
634	811	963	986	168	947	569	626	469	424	536	
635	89	638	573	777	826	903	384	272	7	231	
636	447	945	659	707	904	684	942	278	521	244	
637	181	62	773	836	803	331	361	158	475	721	
638	702	617	493	196	41	530	991	229	3	991	
639	723	325	480	131	294	921	791	578	343	566	
640	787	47	961	496	293	653	947	299	409	418	
641	230	41	884	407	228	369	417	288	114	551	
642	361	512	516	739	715	215	553	720	694	313	
643	546	250	409	756	689	117	26	548	53	299	
644	362	424	172	272	582	900	773	885	688	147	
645	451	447	837	679	324	300	924	37	55	678	
646	468	792	188	885	873	189	429	397	782	480	
647	962	385	410	230	449	31	970	590	152	16	
648	457	224	159	295	337	471	778	965	342	55	
649	328	276	902	671	769	337	575	383	544	31	
650	865	501	240	622	278	319	403	690	937	115	
651	844	596	873	56	788	579	992	55	834	104	
652	51	843	824	920	355	159	864	476	294	329	
653	516	53	441	618	885	32	192	866	614	10	
654	834	777	394	939	962	285	340	508	897	112	
655	647	861	405	732	493	482	196	599	371	891	
656	679	14	563	532	492	188	746	763	588	157	
657	245	644	192	857	998	793	907	342	385	541	
658	615	157	812	175	76	515	294	398	101	920	
659	504	880	332	103	328	714	90	217	331	493	
660	126	878	363	529	557	715	917	97	701	472	
661	719	692	547	566	879	852	879	677	246	179	
662	550	527	318	994	505	315	784	622	285	349	
663	181	112	963	16	809	485	6	624	229	858	
664	506	263	408	611	334	775	649	449	2	970	
665	904	481	94	24	222	245	883	18	161	619	
666	632	23	40	889	666	502	282	47	224	281	
667	385	586	308	448	178	883	739	871	663	165	
668	650	813	132	523	174	363	194	303	953	369	
669	781	927	920	333	227	578	154	702	615	983	
670	372	777	405	810	255	129	556	152	877	83	
671	791	62	641	670	991	891	412	488	2	255	
672	546	390	764	511	765	5	542	326	564	592	
673	351	926	101	370	500	53	59	980	453	575	
674	445	267	47	22	106	125	374	645	390	965	
675	654	908	825	652	847	463	157	392	14	70	
676	268	602	398	299	103	828	8	641	947	487	
677	982	635	360	80	137	257	751	468	989	374	
678	451	1	238	207	494	681	34	193	231	906	
679	624	26	695	723	517	454	718	951	686	181	
680	129	695	725	295	616	178	8	738	190	993	
681	610	219	456	771	335	138	47	635	939	61	
682	509	983	605	164	577	641	429	4	671	330	
683	92	773	506	53	597	367	922	30	164	345	
684	595	535	842	101	278	993	880	44	947	735	
685	690	238	710	167	727	130	175	144	969	6	
686	56	17	37	11	148	252	889	676	297	981	
687	877	150	207	956	945	270	991	291	968	99	
688	844	995	544	38	785	423	868	95	867	638	
689	495	501	481	716	214	814	77	906	77	660	
690	798	890	516	810	979	750	16	586	255	286	
691	708	905	590	338	902	442	169	178	837	772	
692	815	108	139	277	392	976	819	406	617	362	
693	763	839	40	423	588	807	964	639	524	127	
694	995	419	5	111	564	184	373	995	86	561	
695	849	791	986	691	311	267	286	876	548	826	
696	182	600	772	913	119	249	303	944	843	664	
697	20	373	991	286	889	979	573	527	243	936	
698	534	682	450	135	290	383	277	711	150	252	
699	856	658	240	103	711	614	825	218	724	85	
700	346	627	479	494	595	18	459	696	654	685	
701	534	422	165	641	901	372	840	689	391	281	
702	639	208	913	453	819	567	523	37	200	251	
703	156	900	295	364	341	454	224	55	832	170	
704	945	829	115	565	955	852	231	129	992	664	
705	112	147	58	383	786	114	722	805	131	507	
706	489	132	977	684	211	707	59	292	440	427	
707	280	599	727	806	703	538	732	918	278	459	
708	581	27	806	676	484	1	693	800	539	378	
709	996	374	654	921	445	237	158	971	545	56	
710	192	650	828	23	299	736	25	703	282	477	
711	288	451	253	968	712	684	186	996	493	598	
712	258	397	941	300	198	527	202	465	508	728	
713	370	407	20	836	608	697	165	695	92	588	
714	268	204	825	622	48	824	864	966	335	743	
715	694	514	740	93	248	192	56	504	700	642	
716	943	712	990	962	86	12	713	470	278	67	
717	645	710	117	778	962	582	963	118	91	693	
718	195	359	817	218	842	73	298	326	23	228	
719	976	136	806	702	118	247	381	371	365	946	
720	443	495	521	269	67	230	354	63	681	276	
721	894	756	231	178	279	13	949	624	53	381	
722	166	460	679	992	714	772	652	383	809	94	
723	422	387	624	589	284	578	408	943	157	122	
724	585	962	130	19	457	79	982	223	971	528	
725	284	542	151	931	885	125	890	493	373	701	
726	844	878	840	46	552	791	799	609	311	142	
727	399	57	896	430	111	901	813	871	459	521	
728	284	546	868	395	406	282	638	706	366	819	
729	371	967	252	540	926	911	129	468	586	680	
730	759	982	513	329	475	49	724	434	485	459	
731	685	335	157	978	524	604	302	773	55	557	
732	914	148	483	212	829	986	248	613	373	160	
733	10	248	230	350	766	843	111	487	795	368	
734	988	317	63	915	582	978	752	582	616	97	
735	170	210	20	836	661	808	322	43	232	342	
736	984	668	594	89	286	112	795	531	514	214	
737	980	893	197	432	211	721	774	449	328	457	
738	311	990	837	421	7	119	40	274	437	142	
739	561	405	834	77	47	400	158	847	993	889	
740	63	789	786	644	360	751	664	281	616	180	
741	595	18	890	374	29	775	367	855	709	547	
742	397	915	855	694	609	408	647	85	385	59	
743	566	668	318	164	759	966	83	909	609	138	
744	344	746	994	435	531	34	480	396	610	229	
745	821	842	57	805	711	686	547	747	452	885	
746	226	201	127	440	842	261	713	950	46	730	
747	678	672	67	196	515	288	452	636	816	953	
748	701	301	288	527	283	953	353	401	853	393	
749	336	595	416	640	496	257	882	486	700	168	
750	820	379	332	601	905	207	871	573	189	260	
751	172	529	599	632	694	190	624	27	173	110	
752	741	173	192	498	395	96	659	469	599	925	
753	439	863	129	825	209	828	598	472	896	576	
754	953	496	501	748	622	553	717	95	939	492	
755	436	698	144	844	475	830	806	457	555	962	
756	595	237	341	390	632	603	325	510	93	170	
757	281	67	953	258	307	497	470	891	45	584	
758	408	702	230	896	502	482	273	434	5	492	
759	479	577	674	872	140	627	454	409	273	435	
760	652	459	509	159	209	863	882	338	520	230	
761	296	187	941	57	908	461	761	894	700	767	
762	253	92	651	976	516	588	483	867	166	622	
763	271	609	560	575	918	113	211	95	986	736	
764	483	324	143	978	537	732	663	909	21	200	
765	150	706	985	567	686	801	77	677	737	242	
766	574	351	141	782	232	277	606	477	959	154	
767	169	371	373	859	548	604	170	1	529	979	
768	399	508	77	287	600	158	390	199	296	916	
769	648	327	315	828	221	80	501	103	108	238	
770	228	394	794	121	72	99	975	248	325	658	
771	805	462	151	304	325	339	175	113	236	498	
772	276	434	647	52	558	242	147	27	970	900	
773	497	454	755	730	731	725	509	371	539	515	
774	253	52	575	437	3	152	75	18	140	655	
775	249	393	447	686	515	753	542	96	471	938	
776	278	525	734	675	11	752	140	441	630	757	
777	591	281	65	465	430	518	42	880	269	681	
778	261	830	391	16	46	272	398	300	449	792	
779	228	109	516	774	143	449	33	39	228	968	
780	671	805	215	569	941	70	172	767	612	631	
781	57	979	36	276	204	457	183	15	346	246	
782	563	952	460	83	57	389	109	663	298	919	
783	787	162	718	385	733	702	932	151	45	384	
784	271	665	861	996	761	755	11	840	723	641	
785	516	634	896	981	124	638	105	329	842	765	
786	923	553	629	877	422	704	809	348	308	374	
787	502	141	374	980	648	726	839	449	932	894	
788	990	327	909	672	724	920	220	210	40	231	
789	316	645	189	350	482	206	597	788	34	536	
790	875	887	61	604	9	379	815	347	62	459	
791	303	301	476	669	450	19	171	876	85	588	
792	789	810	391	991	780	797	103	983	999	128	
793	658	400	382	934	327	467	332	7	955	78	
794	937	509	63	397	805	782	177	496	202	612	
795	283	341	245	59	151	157	531	319	706	147	
796	462	352	834	732	82	322	460	585	601	871	
797	62	250	392	590	421	24	202	344	171	594	
798	103	639	583	982	990	170	625	379	731	378	
799	119	746	503	928	936	351	771	287	12	471	
800	974	322	877	396	157	686	36	215	890	973	
801	571	469	374	332	755	774	748	308	116	985	
802	692	955	912	79	826	493	62	742	504	182	
803	96	964	729	375	993	679	100	744	431	606	
804	120	287	880	276	744	154	771	552	257	862	
805	910	273	115	543	390	576	844	684	676	613	
806	540	687	232	606	663	849	344	664	978	487	
807	926	779	646	219	8	275	294	336	191	656	
808	751	218	639	744	872	357	104	809	928	977	
809	837	927	963	720	517	3	898	797	821	469	
810	225	184	689	748	125	288	941	235	345	718	
811	872	836	670	680	899	888	814	996	793	951	
812	544	553	730	160	849	170	449	479	157	996	
813	917	240	721	7	892	82	376	634	186	936	
814	982	89	774	328	18	846	380	978	210	301	
815	91	41	475	381	620	707	620	862	392	883	
816	695	190	315	7	218	163	91	956	292	491	
817	135	667	658	827	674	108	13	412	26	766	
818	83	140	3	368	251	698	528	114	488	179	
819	278	877	162	445	649	316	110	270	257	390	
820	73	379	563	385	718	891	341	844	123	818	
821	129	999	352	145	774	652	604	842	832	177	
822	265	369	94	463	110	277	2	974	678	689	
823	134	398	232	419	34	540	964	805	382	142	
824	949	218	512	494	875	122	851	18	6	485	
825	290	522	134	475	430	852	781	348	150	361	
826	18	414	779	495	60	18	91	965	36	19	
827	189	824	278	80	345	225	630	442	39	903	
828	241	950	933	560	98	408	886	302	691	691	
829	284	257	564	569	720	662	997	952	970	133	
830	593	664	585	592	587	540	866	780	215	288	
831	532	588	983	4	887	524	579	572	192	407	
832	542	276	570	516	540	726	933	370	482	943	
833	1000	579	926	90	468	609	119	356	249	668	
834	226	372	81	326	696	509	747	214	352	689	
835	575	357	354	449	938	646	544	101	954	27	
836	355	378	42	99	274	332	701	944	400	796	
837	602	927	813	276	994	599	683	277	65	796	
838	51	381	48	522	794	980	515	225	449	524	
839	777	440	328	981	340	832	466	909	224	239	
840	688	344	406	442	215	577	245	951	227	444	
841	846	334	572	917	268	802	760	461	535	637	
842	108	659	918	676	513	342	566	515	235	374	
843	314	423	754	324	618	962	384	997	636	140	
844	231	229	648	418	736	966	654	123	336	544	
845	2	722	690	682	93	925	860	936	451	534	
846	170	567	535	811	964	975	534	891	154	773	
847	179	387	461	240	824	634	226	767	706	5	
848	31	490	358	868	674	265	897	583	613	175	
849	334	777	93	682	72	724	225	876	410	379	
850	795	626	358	853	501	757	368	488	403	148	
851	621	469	376	554	307	493	343	419	691	658	
852	711	282	146	481	485	954	32	87	478	614	
853	26	520	128	703	435	837	970	878	253	874	
854	584	498	867	637	966	521	435	668	781	746	
855	58	905	697	779	188	313	789	254	835	241	
856	253	201	736	175	702	475	748	170	260	39	
857	193	436	517	77	917	691	72	542	82	328	
858	757	773	621	711	608	18	237	779	293	877	
859	110	354	877	365	400	26	307	89	698	729	
860	751	968	35	839	418	419	103	112	126	771	
861	351	350	790	539	645	318	644	917	428	873	
862	243	519	542	457	278	888	169	438	787	839	
863	530	621	493	116	498	94	316	69	545	396	
864	29	26	935	94	976	373	961	178	937	11	
865	665	990	104	278	303	611	21	26	535	674	
866	425	843	483	857	104	383	385	175	109	400	
867	156	298	310	1	64	220	953	794	297	654	
868	963	870	567	986	701	263	838	790	23	791	
869	245	834	615	266	476	479	728	81	637	203	
870	737	573	409	633	845	941	762	632	249	246	
871	836	59	865	886	980	937	595	718	918	895	
872	938	797	114	527	201	722	503	43	709	904	
873	80	137	473	641	380	688	915	413	539	453	
874	875	208	636	329	573	819	795	489	461	350	
875	409	64	285	125	7	515	639	876	519	36	
876	95	847	680	20	485	479	655	34	661	377	
877	34	67	54	4	142	90	630	626	547	541	
878	170	384	942	939	736	301	708	852	871	772	
879	654	377	409	297	212	120	470	522	932	994	
880	726	902	91	506	738	914	736	614	410	365	
881	239	67	601	909	604	700	888	565	88	273	
882	788	652	54	965	875	290	569	781	163	2	
883	331	176	12	926	935	224	358	146	262	324	
884	704	469	581	596	91	45	481	366	725	930	
885	969	401	284	462	14	346	801	388	91	956	
886	833	251	847	354	42	887	857	888	364	325	
887	433	377	596	923	277	2	431	360	989	58	
888	958	270	516	308	727	501	899	525	885	853	
889	807	281	170	906	450	855	647	538	482	551	
890	372	916	607	479	901	847	973	640	992	880	
891	615	298	292	192	693	611	787	282	326	503	
892	399	893	624	427	608	767	173	690	822	452	
893	561	813	113	890	548	410	664	244	617	287	
894	35	665	138	11	803	868	753	780	306	303	
895	97	828	226	817	820	574	997	544	28	192	
896	168	587	205	516	62	214	113	117	229	628	
897	889	513	568	688	832	309	981	97	957	696	
898	102	390	269	599	911	395	424	336	570	793	
899	821	503	356	772	327	249	521	685	178	283	
900	517	865	906	353	775	773	4	364	327	212	
901	21	649	54	766	454	549	276	516	787	906	
902	885	78	451	496	389	751	698	41	548	580	
903	819	478	549	356	884	226	821	656	361	975	
904	218	553	487	177	192	902	440	877	255	512	
905	156	798	270	727	293	965	968	341	875	136	
906	991	634	786	293	410	149	332	814	816	749	
907	158	470	583	854	569	176	744	223	187	381	
908	715	989	289	708	760	654	298	121	742	830	
909	877	658	254	42	687	816	787	486	734	308	
910	237	718	612	925	264	580	8	61	392	27	
911	634	496	500	394	595	159	713	988	266	400	
912	94	638	62	643	533	996	578	319	465	573	
913	196	564	682	523	480	396	217	152	799	192	
914	231	788	212	916	172	586	189	820	765	786	
915	451	591	942	370	383	14	303	999	326	848	
916	503	941	978	866	493	636	879	948	338	660	
917	962	508	171	326	512	429	624	482	475	80	
918	442	575	28	521	956	356	266	590	62	893	
919	88	252	797	286	175	268	825	180	329	10	
920	187	701	269	993	199	871	33	299	560	478	
921	172	762	88	65	67	186	34	398	199	796	
922	620	854	263	417	172	382	175	795	527	276	
923	797	459	15	875	947	958	250	589	182	283	
924	964	858	114	198	943	273	844	932	308	652	
925	449	399	542	631	179	773	609	741	452	230	
926	652	655	934	543	684	938	714	69	331	770	
927	619	964	188	884	52	898	994	355	554	883	
928	130	570	280	51	954	56	826	842	924	479	
929	588	875	568	290	29	103	961	728	697	887	
930	189	628	836	938	357	95	419	302	561	568	
931	644	226	683	286	113	161	217	622	121	240	
932	628	376	132	476	779	995	29	863	243	922	
933	40	104	348	840	733	66	672	959	876	806	
934	931	614	721	925	755	923	930	947	766	396	
935	453	243	647	958	612	964	990	407	462	523	
936	126	283	57	126	644	410	449	13	660	209	
937	952	366	831	635	671	519	659	590	535	709	
938	939	875	102	426	886	863	836	799	169	134	
939	213	704	923	297	433	175	232	380	813	335	
940	36	642	734	907	370	927	858	31	122	63	
941	154	984	985	111	907	210	976	517	953	908	
942	504	38	587	487	111	96	764	244	708	519	
943	657	221	101	942	547	809	575	375	1000	1000	
944	880	286	657	392	635	823	863	860	340	509	
945	967	837	345	499	296	184	743	554	523	926	
946	520	852	518	11	290	61	835	157	593	409	
947	255	546	985	408	805	973	212	760	684	429	
948	29	900	342	576	648	155	988	205	651	415	
949	108	8	680	274	635	273	81	221	218	47	
950	677	106	630	263	435	320	323	674	647	158	
951	362	654	652	465	535	24	824	13	328	749	
952	458	466	126	698	428	502	492	555	969	17	
953	956	301	758	155	704	300	516	413	511	98	
954	108	88	181	311	626	332	144	333	732	221	
955	901	450	998	844	51	875	567	463	694	691	
956	978	756	566	950	858	760	540	120	66	293	
957	14	571	772	640	69	347	25	147	552	180	
958	269	179	668	22	486	792	101	334	25	733	
959	471	49	556	653	407	691	568	641	957	198	
960	613	519	662	672	489	234	434	689	908	574	
961	481	350	221	741	506	872	531	175	704	233	
962	223	743	582	973	285	868	473	784	697	461	
963	332	514	987	313	809	862	528	104	384	365	
964	930	505	769	498	947	817	285	18	66	226	
965	442	724	551	50	974	673	457	42	714	142	
966	463	787	393	114	329	974	358	877	274	313	
967	131	663	14	429	374	663	966	63	947	528	
968	188	4	230	920	935	145	216	457	685	518	
969	542	166	787	391	181	219	515	623	739	580	
970	814	710	276	163	853	768	653	935	119	537	
971	682	160	942	289	493	519	394	937	480	919	
972	841	705	691	574	45	635	648	702	626	47	
973	452	132	132	433	849	15	989	830	544	872	
974	417	343	970	951	100	892	173	160	425	986	
975	733	767	44	926	412	372	393	704	649	695	
976	162	651	698	861	887	118	450	599	378	14	
977	955	91	808	433	691	851	275	770	786	293	
978	806	567	827	920	973	812	949	275	482	679	
979	699	798	971	80	545	237	347	35	932	429	
980	346	878	933	98	30	149	1000	368	718	165	
981	565	460	892	405	571	702	717	774	11	752	
982	502	313	373	477	166	673	779	175	276	756	
983	843	948	724	410	793	508	509	179	466	274	
984	269	667	118	830	884	455	479	328	166	982	
985	988	559	958	769	99	519	702	205	522	905	
986	108	751	533	205	346	988	490	714	71	436	
987	268	397	358	511	43	529	108	782	430	14	
988	128	645	475	266	514	658	4	862	997	811	
989	101	144	381	18	114	811	360	286	954	952	
990	436	753	761	780	492	181	172	876	53	400	
991	601	743	630	537	13	827	426	7	245	391	
992	716	477	446	600	541	492	865	420	477	354	
993	535	228	833	37	730	188	998	435	35	738	
994	222	106	171	798	309	444	134	685	886	747	
995	491	214	128	437	796	720	873	648	875	804	
996	407	688	358	280	619	22	917	946	264	229	
997	391	383	702	388	182	175	512	436	623	939	
998	569	948	252	492	642	241	222	907	756	815	
999	824	357	770	691	490	235	285	934	667	296	
1000	955	486	213	835	363	908	487	561	674	252	
